Bank_Number,Branch_Number,National_Clearing_Code,BIC,Bank_Name,Branch_Information,City,Physical_Address1,Physical_Address2,Physical_Address3,Physical_Address4,Post_Code,Location,Country_Name,POB_Number,POB_Location1,POB_Location2,POB_Location3,POB_Post_Code,POB_Country,STD,Phone,Fax,Retail,BIC_Plus_Indicator,Latest_Status
01,0535,010535,,ANZ Bank New Zealand,Merchant Business Solutions,Wellington,49 Tory Street,"Lvl 2, Tower B",,,6011,,New Zealand,1393,Wellington,,,6140,New Zealand,(04),0800 269 296,472-2184,R,N,A
01,0537,010537,,ANZ Bank New Zealand,Victoria St Central,Wellington,125 Victoria Street,,,,,,New Zealand,PO Box 11448,Wellington,,,,New Zealand,(04),0800 269 296,473-8253,R,Y,A
01,0542,010542,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(04),0800 269 296,568-2856,R,Y,A
01,0546,010546,,ANZ Bank New Zealand,ANZ Retail,,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(04),0800 269 296,,R,Y,A
01,0553,010553,,ANZ Bank New Zealand,Tawa,Wellington,C/- 0546 12 Hagley Street,Porirua,,,,,New Zealand,C/- 0546 PO Box 50 045,Porirua,Wellington,,,New Zealand,(04),0800 269 296,237-9907,R,Y,A
01,0557,010557,,ANZ Bank New Zealand,Wellington Travel,,,,,,,,New Zealand,,,,,,New Zealand,(04),0800 269 296,496-8981,R,Y,A
01,0564,010564,,ANZ Bank New Zealand,Wellington 3,Wellington,215-229 Lambton Quay,,,,,,New Zealand,,,,,,New Zealand,(04),0800 269 296,496-8537,R,Y,A
01,0586,010586,,ANZ Bank New Zealand,Wellington 2,Wellington,215-229 Lambton Quay,,,,,,New Zealand,,,,,,New Zealand,(04),0800 269 296,496-8537,R,Y,A
01,0598,010598,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,6011,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,,0800 269 296,,R,Y,A
01,0607,010607,,ANZ Bank New Zealand,Lower Hutt 2,Wellington,107-109 Queens Drive,Lower Hutt,,,,,New Zealand,"C/- 0530, Lower Hutt",,,,,New Zealand,(04),0800 269 296,569-1991,R,Y,A
01,0611,010611,,ANZ Bank New Zealand,Dannevirke,Dannevirke,87-89 High Street,,,,4930,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(06),0800 269 296,374-7898,R,Y,A
01,0623,010623,,ANZ Bank New Zealand,Westport,Westport,155 Palmerston Street,Westport,,,7825,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,789-7717,R,Y,A
01,0625,010625,,ANZ Bank New Zealand,Feilding,Feilding,90 Manchester Street,,,,4702,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(06),0800 269 296,323-9488,R,Y,A
01,0635,010635,,ANZ Bank New Zealand,Northlands,Christchurch,55 Main North Road,,,,,,New Zealand,336,Christchurch,,,8140,New Zealand,,0800 269 296,,R,Y,A
01,0641,010641,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(06),0800 269 296,867-8264,R,Y,A
01,0646,010646,,ANZ Bank New Zealand,Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(06),0800 269 296,,R,Y,A
01,0650,010650,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,6011,New Zealand,(06),0800 269 296,877-3806,R,Y,A
01,0651,010651,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 18,Shortland Street,Auckland,,1140,New Zealand,(06),0800 269 296,278-7899,R,Y,A
01,0653,010653,,ANZ Bank New Zealand,Retail,Wellington,170 Featherston Street,Wellington,,,6011,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(03),0800 269 296,358-7968,R,Y,A
01,0662,010662,,ANZ Bank New Zealand,Taradale,Taradale,Cnr Gloucester St & Meeanee Rd,,,,4112,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(06),0800 269 296,844-3393,R,Y,A
01,0664,010664,,ANZ Bank New Zealand,University Of Canterbury,Christchurch,90 Ilam Road,Upper Riccarton,,,8041,,New Zealand,PO Box 336,,,,8140,New Zealand,(03),0800 269 296,341-2302,R,Y,A
01,0666,010666,,ANZ Bank New Zealand,Levin,Levin,228 Oxford Street,,,,5510,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(06),0800 269 296,368-0138,R,Y,A
01,0671,010671,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,,0800 269 296,,R,Y,A
01,0676,010676,,ANZ Bank New Zealand,Chatham Islands,Chatham Islands,Waitangi,,,,,,New Zealand,PO Box 1393,Wellington,,,6011,New Zealand,(03),0800 269 296,305-0415,R,Y,A
01,0677,010677,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,544-5950,R,Y,A
01,0678,010678,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,489-3575,R,Y,A
01,0681,010681,,ANZ Bank New Zealand,Marton,Marton,423-427 Wellington Road,,,,4710,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(06),0800 269 296,327-6658,R,Y,A
01,0682,010682,,ANZ Bank New Zealand,Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,,0800 269 296,,R,Y,A
01,0685,010685,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(06),0800 269 296,834-0422,R,Y,A
01,0691,010691,,ANZ Bank New Zealand,Storford Lodge,Hastings,911 Heretaunga Street West,Shortford Lodge,,,4122,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(06),0800 269 296,834-0422,R,Y,A
01,0695,010695,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,6011,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(04),0800 269 296,,R,Y,A
01,0697,010697,,ANZ Bank New Zealand,Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(06),0800 269 296,843-3045,R,Y,A
01,0702,010702,,ANZ Bank New Zealand,Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,,New Zealand,,0800 269 296,,R,Y,A
01,0707,010707,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,,0800 269 296,,R,Y,A
01,0721,010721,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,6011,,New Zealand,PO Box1393,Wellington,,,6140,New Zealand,(06),0800 269 296,364-8327,R,Y,A
01,0723,010723,,ANZ Bank New Zealand,Retail,Wellington,170 Featherston Street,,,,6011,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(06),0800 269 296,376-7321,R,N,A
01,0731,010731,,ANZ Bank New Zealand,Paraparaumu,Paraparaumu,213-216 Coastlands,Shopping Town,,,5032,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(04),0800 269 296,298-2588,R,Y,A
01,0735,010735,,ANZ Bank New Zealand,Silverdale,Auckland,Millwater Parkway,Silverdale,,,0932,,New Zealand,PO Box 18,Shortland Street,Auckland,,1140,New Zealand,(09),0800 269 296,298-2580,R,Y,A
01,0745,010745,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,,0800 269 296,,R,Y,A
01,0748,010748,,ANZ Bank New Zealand,Bethlehem,Tauranga,19 Bethlehem Road,Highway 2,,,,,New Zealand,PO Box 18,Shortland Street,,,1140,New Zealand,,0800 269 296,,R,Y,A
01,0753,010753,,ANZ Bank New Zealand,Hamilton East,Hamilton,449 Gray St Hamilton East,,,,,,New Zealand,PO Box 18,Shortland Street,Auckland,,1140,New Zealand,(09),0800 269 296,298-2580,,Y,A
01,0754,010754,,ANZ Bank New Zealand,Palmerston North,Palmerston North,Cnr The Square and Broadway Ave,,,,,,New Zealand,Private Bag 11 001,Palmerston North,,,,New Zealand,(06),0800 269 296,356-3268,R,N,A
01,0755,010755,,ANZ Bank New Zealand,Terrace End,Palmerston North,234 Ruahine Street,Terrace End,,,4410,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(06),0800 269 296,355-5452,R,Y,A
01,0759,010759,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 18,Shortland Street,Auckland,,1140,New Zealand,(06),0800 269 296,765-7092,R,Y,A
01,0761,010761,,ANZ Bank New Zealand,Retail,Wellington,170 Featherston Street,,,,8052,,New Zealand,PO Box 1393,Wellington,,,,New Zealand,,0800 269 296,,R,Y,A
01,0763,010763,,ANZ Bank New Zealand,Retail,Wellington,170 Featherston St,,,,,,New Zealand,PO Box 18,Shortland Street,,,6140,New Zealand,(06),0800 269 296,388-9204,R,Y,A
01,0769,010769,,ANZ Bank New Zealand,ANZ Bank,Christchurch,322 Riccarton Road,Upper Riccarton,,,8041,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,343-5709,R,Y,A
01,0770,010770,,ANZ Bank New Zealand,Gisborne 3,Gisborne,264B Gladstone Road,,,,,,New Zealand,,,,,,New Zealand,(06),0800 269 296,867-8264,R,Y,A
01,0771,010771,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,6011,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(04),0800 269 296,,R,Y,A
01,0777,010777,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,6011,New Zealand,(04),0800 269 296,293-2794,R,Y,A
01,0778,010778,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,6011,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,,0800 269 296,,R,Y,A
01,0782,010782,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,6011,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,,0800 269 296,,R,Y,A
01,0787,010787,,ANZ Bank New Zealand,Retail,Wellington,170 Featherston St,,,,,,New Zealand,PO Box 18,Shortland Street,Auckland,,,New Zealand,,0800 269 296,,R,Y,A
01,0790,010790,,ANZ Bank New Zealand,Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,,0800 269 296,(06) 348-1660,R,Y,A
01,0795,010795,,ANZ Bank New Zealand,Waverley,Waverley,Cnr Weraroa Road and Bear Street,,,,4510,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(06),0800 269 296,346-5920,R,Y,A
01,0797,010797,,ANZ Bank New Zealand,Christchurch,Christchurch,127 Cashel Street,Christchurch,,,,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,365-6790,R,Y,A
01,0798,010798,,ANZ Bank New Zealand,Addington,Christchurch,Cnr Lincoln Road And Clarence Street,,Addington,,8011,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,338-1882,R,Y,A
01,0804,010804,,ANZ Bank New Zealand,Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,,New Zealand,(09),0800 269 296,836-6270,R,Y,A
01,0806,010806,,ANZ Bank New Zealand,The Palms,Christchurch,24-26 Marshland Road,"Shop 100, The Palms Mall",Shirley,,8083,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,365-2015,R,Y,A
01,0811,010811,,ANZ Bank New Zealand,Hornby,Christchurch,Hornby Mall,Main South Road,Hornby,,8042,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,349-9990,R,Y,A
01,0815,010815,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,,New Zealand,,0800 269 296,,R,Y,A
01,0819,010819,,ANZ Bank New Zealand,Riccarton,Christchurch,97 Riccarton Road,Riccarton,,,8041,,New Zealand,PO Box 336,Christchurch,Christchurch,,8140,New Zealand,(03),0800 269 296,348-7077,R,Y,A
01,0822,010822,,ANZ Bank New Zealand,Sydenham,Christchurch,385 Colombo Street,Sydenham,,,8023,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,379-2912,R,Y,A
01,0825,010825,,ANZ Bank New Zealand,Merivale,Christchurch,175-177 Papanui Rd,Merivale,,,8014,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,355-4813,R,Y,A
01,0833,010833,,ANZ Bank New Zealand,Ferrymead,Christchurch,987 Ferry Road,Woolston,,,8023,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,384-4886,R,Y,A
01,0834,010834,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,,0800 269 296,,R,Y,A
01,0841,010841,,ANZ Bank New Zealand,Geraldine,Geraldine,72 Talbot Street,,,,7930,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,693-8849,R,Y,A
01,0843,010843,,ANZ Bank New Zealand,Greymouth,Greymouth,89 Mackay Street,,,,7805,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,768-0610,R,Y,A
01,0853,010853,,ANZ Bank New Zealand,Kaiapoi Service Centre,Kaiapoi,168 Williams Street,,,,7630,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,327-5537,R,Y,A
01,0867,010867,,ANZ Bank New Zealand,Five Mile,Queenstown,Unit 1,34 Grant Rd,Queenstown,,,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,,0800 269 296,,R,Y,A
01,0877,010877,,ANZ Bank New Zealand,Rangiora,Rangiora,85 High Street,,,,7400,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,313-5672,R,Y,A
01,0885,010885,,ANZ Bank New Zealand,Temuka,Temuka,93 King Street,,,,7920,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,615-9568,R,Y,A
01,0886,010886,,ANZ Bank New Zealand,Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,8140,New Zealand,(03),0800 269 296,,R,Y,A
01,0893,010893,,ANZ Bank New Zealand,Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,,New Zealand,,0800 269 296,,R,Y,A
01,0902,010902,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,479-2680,R,Y,A
01,0906,010906,,ANZ Bank New Zealand,Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,,New Zealand,(03),0800 269 296,,R,Y,A
01,0907,010907,,ANZ Bank New Zealand,Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 1393,Wellington,,,,New Zealand,,0800 269 296,,R,Y,A
01,0913,010913,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,455-4187,R,Y,A
01,0914,010914,,ANZ Bank New Zealand,Balclutha,Balclutha,33 Clyde Street,,,,9230,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,418-2022,R,N,A
01,0926,010926,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,208-7711,R,N,A
01,0961,010961,,ANZ Bank New Zealand,ANZ Retail,Wellington,170 Featherston Street,,,,,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,214-0811,R,Y,A
01,0963,010963,,ANZ Bank New Zealand,Hokitika,Hokitika,14 Weld St,,,,,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,755-8055,R,N,A
01,0964,010964,,ANZ Bank New Zealand,Oamaru,Oamaru,11 Thames Street,,,,9400,,New Zealand,PO Box 336,Christchurch,,,8140,New Zealand,(03),0800 269 296,434-8440,R,N,A
01,0979,010979,,ANZ Bank New Zealand,Auckland South Travel,,,,,,,,New Zealand,PO Box 1492,Wellington,,,,New Zealand,(04),0800 269 296,496-8631,R,N,A
01,0981,010981,,ANZ Bank New Zealand,Direct Business Banking Central,Wellington,Level 3,49 Tory Street,,,6022,,New Zealand,PO Box 1393,Wellington,,,6140,,,0800 269 296,,R,Y,A
01,1101,011101,,ANZ Bank New Zealand,Auckland Support Centre,,,,,,,,New Zealand,PO Box 9886,Auckland,,,,New Zealand,(09),0800 269 296,522-3630,R,N,A
01,1103,011103,,ANZ Bank New Zealand,Auckland (Queen and Victoria Streets) 2,Auckland,Cnr Queen and Victoria Streets,,,,,,New Zealand,,,,,,New Zealand,(09),0800 269 296,358-9204,R,N,A
01,1104,011104,,ANZ Bank New Zealand,Wellington Support Centre,Wellington,237-243 Willis Street,,,,,,New Zealand,PO Box 1492,Wellington,,,,New Zealand,(04),802-2700,802-2730,,N,A
01,1105,011105,,ANZ Bank New Zealand,Business Bank Auckland North Region,Auckland,28 Hurstmere Road,Takapuna,,,,,New Zealand,PO Box 33 545,Takapuna,Auckland,,,New Zealand,(09),489-5906,486-0719,,Y,A
01,1106,011106,,ANZ Bank New Zealand,Business Bank Auckland Region,Auckland,Cnr Queen and Victoria Streets,,,,,,New Zealand,,,,,,New Zealand,(09),358-9200,307-0351,,N,A
01,1107,011107,,ANZ Bank New Zealand,Christchurch International Services,,,,,,,,New Zealand,PO Box 2092,Christchurch,,,,New Zealand,(03),371-4747,366-7827,,N,A
01,1108,011108,,ANZ Bank New Zealand,Business Bank Auckland South Region,Auckland,3 Osterley Way,Manukau City,,,,,New Zealand,PO Box 76 412,Manurewa,Auckland,,,New Zealand,(09),262-0805,262-0804,,N,A
01,1109,011109,,ANZ Bank New Zealand,Wellington Support Centre,Wellington,237-243 Willis Street,,,,,,New Zealand,PO Box 1492,Wellington,,,,New Zealand,(04),802-2700,802-2730,,N,A
01,1110,011110,,ANZ Bank New Zealand,The Warehouse Manukau 2,Auckland,3 Osterley Way,C/- 0190 Karoro Court,Manukau City,,,,New Zealand,C/- 0190 PO Box 76 172,Manukau City,Auckland,,,New Zealand,(09),0800 269 296,262-7850,R,N,A
01,1111,011111,,ANZ Bank New Zealand,Business Centre Invercargill,Invercargill,Cnr Kelvin and Don Streets,,,,,,New Zealand,PO Box 1102,Invercargill,,,,New Zealand,(03),214-6605,214-0624,,N,A
01,1112,011112,,ANZ Bank New Zealand,Business Bank Tauranga,,,,,,,,New Zealand,PO Box 446,Tauranga,,,,New Zealand,(07),577-1638,571-0497,,N,A
01,1113,011113,,ANZ Bank New Zealand,Business Bank Southern Region,Christchurch,104 Victoria Street,,,,,,New Zealand,PO Box 3844,Christchurch,,,,New Zealand,(03),364-5340,366-7827,,Y,A
01,1114,011114,,ANZ Bank New Zealand,Business Bank ANZIB Auckland,Auckland,Cnr Queen And Victoria Sts,Level 9,,,,,New Zealand,PO Box 6334,Auckland,,,,New Zealand,(09),358-9200,307-0351,,N,A
01,1115,011115,,ANZ Bank New Zealand,Banking Centre Nelson,,,,,,,,New Zealand,PO Box 346,Nelson,,,,New Zealand,(03),546-7252,546-7252,,Y,A
01,1116,011116,,ANZ Bank New Zealand,National Mutual,Wellington,237-243 Willis St,,,,,,New Zealand,PO Box 1492,Wellington,,,,New Zealand,(04),802-2700,802-2730,,Y,A
01,1117,011117,,ANZ Bank New Zealand,Business Banking Hamilton,Hamilton,334 Victoria Street,,,,,,New Zealand,PO Box 475,Hamilton,,,,New Zealand,(07),834-9632,838-2837,,Y,A
01,1118,011118,,ANZ Bank New Zealand,New Plymouth 3,New Plymouth,Cnr Gill and Currie Streets,,,,,,New Zealand,,,,,,New Zealand,(06),0800 269 296,759-9709,R,Y,A
01,1119,011119,,ANZ Bank New Zealand,Auckland Business Direct Centre,Auckland,Wellesley St,,,,,,New Zealand,PO Box 7449,Auckland,,,,New Zealand,,0800927788,0800587777,,Y,A
01,1120,011120,,ANZ Bank New Zealand,Stortford Lodge,Hastings,911 Heretaunga Street West,Stortford Lodge,,,4122,,New Zealand,PO Box 1393,Wellington,,,6140,New Zealand,(06),0800 269 296,876-0528,R,Y,A
01,1121,011121,,ANZ Bank New Zealand,Browns Bay 1,Auckland,59 Clyde Road,Browns Bay,,,,,New Zealand,PO Box 35 044,Browns Bay,Auckland,,,New Zealand,(09),0800 269 296,479-3314,R,N,A
01,1122,011122,,ANZ Bank New Zealand,Johnsonville 2,Wellington,82 Johnsonville Road,Johnsonville,,,,,New Zealand,,,,,,New Zealand,(04),0800 269 296,478-2999,R,N,A
01,1123,011123,,ANZ Bank New Zealand,Wanganui 2,Wanganui,87 Victoria St,,,,,,New Zealand,,,,,,New Zealand,(06),0800 269 296,345-4070,R,N,A
01,1124,011124,,ANZ Bank New Zealand,Masterton 2,Masterton,157-161 Queen Street,,,,,,New Zealand,,,,,,New Zealand,(06),0800 269 296,378-2127,R,Y,A
01,1125,011125,,ANZ Bank New Zealand,Invercargill 4,Invercargill,172 Tay St,,,,,,New Zealand,,,,,,New Zealand,(03),0800 269 296,214-0811,R,N,A
01,1128,011128,,ANZ Bank New Zealand,Business Banking Central Region,Wellington,215-229 Lambton Quay,Level 1,,,,,New Zealand,PO Box 1492,Wellington,,,,New Zealand,(04),496-6941,496-6934,,N,A
01,1129,011129,,ANZ Bank New Zealand,Business Banking Southern Region,,,,,,,,New Zealand,PO Box 1492,Wellington,,,,New Zealand,(04),496-6941,496-6934,,Y,A
01,1130,011130,,ANZ Bank New Zealand,Business Banking Centre Dunedin,,,,,,,,New Zealand,PO Box 883,Dunedin,,,,New Zealand,(03),0800 269 296,,R,N,A
01,1131,011131,,ANZ Bank New Zealand,Dunedin,Dunedin,71 George Street,,,,,,New Zealand,PO Box 883,Dunedin,,,,New Zealand,(03),0800 269 296,479-2680,R,N,A
01,1132,011132,,ANZ Bank New Zealand,Business Banking - Central Region,Wellington,215-229 Lambton Quay,Level 1,,,,,New Zealand,PO Box 1492,Wellington,,,,New Zealand,(04),496-6941,496-6934,,N,A
01,1133,011133,,ANZ Bank New Zealand,Telephone Banking Services,Wellington,175 The Terrace,Level 2,,,,,New Zealand,PO Box 1492,Wellington,,,,New Zealand,(04),470-9495,470-5404,,N,A
01,1134,011134,,ANZ Bank New Zealand,Stortford Lodge 2,Hastings,911 Heretaunga Street West,,,,,,New Zealand,,,,,,New Zealand,(06),0800 269 296,876-0528,R,N,A
01,1135,011135,,ANZ Bank New Zealand,Business Banking Central Region,,,,,,,,New Zealand,PO Box 1492,Wellington,,,,New Zealand,(04),496-6941,496-6934,,Y,A
01,1136,011136,,ANZ Bank New Zealand,Asset Management,Wellington,215-229 Lambton Quay,,,,,,New Zealand,PO Box 1492,Wellington,,,,New Zealand,(04),496-7000,496-7563,,Y,A
01,1137,011137,,ANZ Bank New Zealand,"Business Banking, Southern Region",Christchurch,104 Victoria St,,,,,,New Zealand,PO Box 3844,Christchurch,,,,New Zealand,(03),479-6815,474-1279,,Y,A
01,1138,011138,,ANZ Bank New Zealand,Central Zone Relation,Wellington,80 Boulcott Street,Level 9,Paxus House,,,,New Zealand,,,,,,New Zealand,(09),522-3550,214-6602,,Y,A
01,1139,011139,,ANZ Bank New Zealand,Banking Centre Invercargill,Invercargill,4 Tay Street,,,,,,New Zealand,PO Box 1102,Invercargill,,,,New Zealand,(03),0800 269 296,214-6602,R,N,A
01,1140,011140,,ANZ Bank New Zealand,Albany,Auckland,15 Mercari Way,Albany,,,,,New Zealand,PO Box 300 597,Albany,Auckland,,,New Zealand,(09),0800 269 296,414-2651,R,N,A
01,1141,011141,,ANZ Bank New Zealand,Albany Instore,Auckland,15 Mercari Way,Albany,,,,,New Zealand,PO Box 300 597,Auckland,,,,New Zealand,(09),0800 269 296,414-2651,,N,A
01,1142,011142,,ANZ Bank New Zealand,Lincoln North 2,Auckland,254 Lincoln Road,Lincoln North,,,,,New Zealand,PO Box 104 084,Auckland,,,,New Zealand,(09),0800 269 296,836-6270,,N,A
